date,phytos31_moisture,atmos14_temperature,atmos14_atmosphericpressure,teros11_temperature,atmos14_vaporpressure,atmos14_moisture,teros11_volumetricwatercontent
2022-05-04 15:00:00+00:00,0.15807416666666665,23.566662500000003,94.39916583333333,,0.95825,0.3297466666666667,
2022-05-04 16:00:00+00:00,0.15862333333333334,23.86666083333333,94.38999,,0.9675808333333333,0.32708166666666666,
2022-05-04 17:00:00+00:00,0.15778916666666667,23.524996666666667,94.38332333333334,,0.9634983333333333,0.33249833333333334,
2022-05-04 18:00:00+00:00,0.15725833333333333,23.224996666666666,94.43999583333334,,0.9599966666666666,0.337,
2022-05-04 19:00:00+00:00,0.15807416666666665,23.041665833333337,94.59166,,0.9582499999999999,0.34016666666666673,
2022-05-04 20:00:00+00:00,0.1571775,22.816658333333333,94.67666333333334,,0.9546658333333333,0.3440833333333333,
2022-05-04 21:00:00+00:00,0.15679333333333334,22.6583325,94.70249083333334,,0.9524991666666667,0.3463333333333333,
2022-05-04 22:00:00+00:00,0.1572,22.508332499999998,94.68666666666667,,0.9492491666666666,0.34824999999999995,
2022-05-04 23:00:00+00:00,0.15695416666666667,22.416659166666665,94.66416249999999,,0.9481633333333334,0.3500833333333333,
2022-05-05 00:00:00+00:00,0.15632416666666665,22.27499333333333,94.65499833333332,,0.9449158333333333,0.35141666666666665,
2022-05-05 01:00:00+00:00,0.15587583333333332,22.19166583333333,94.64332916666667,,0.94283,0.35233333333333333,
2022-05-05 02:00:00+00:00,0.15738083333333333,22.299995,94.64082416666666,,0.9436658333333333,0.3509166666666666,
2022-05-05 03:00:00+00:00,0.15693416666666668,22.549999166666666,94.64082416666666,,0.9472483333333334,0.3468333333333333,
2022-05-05 04:00:00+00:00,0.15715833333333332,22.649999166666664,94.63332333333334,,0.9474158333333333,0.34474999999999995,
2022-05-05 05:00:00+00:00,0.15736166666666665,22.77499416666667,94.65832999999999,,0.9505825,0.3431666666666667,
2022-05-05 06:00:00+00:00,0.15730083333333333,22.799990833333336,94.69749416666667,,0.9559158333333334,0.3445833333333333,
2022-05-05 07:00:00+00:00,0.15752416666666666,22.816658333333333,94.72333166666668,,1.4039141666666666,0.37124916666666663,
2022-05-05 08:00:00+00:00,0.158135,22.933329166666667,94.75499500000001,,1.7799975000000001,0.3853316666666667,
2022-05-05 09:00:00+00:00,0.1594775,23.48333,94.78416083333333,,1.824165,0.3749166666666666,
2022-05-05 10:00:00+00:00,0.15984333333333334,23.883326666666665,94.81726272727273,,1.6344518181818182,0.3701658333333333,
2022-05-05 11:00:00+00:00,0.1591525,24.19166416666667,94.820825,,1.1804124999999999,0.36724833333333334,
2022-05-05 12:00:00+00:00,0.16019090909090908,24.51666416666667,94.82416166666667,,1.1288258333333332,0.36683166666666667,
2022-05-05 13:00:00+00:00,0.16025083333333331,24.841662499999998,94.8391575,,1.1635808333333333,0.371,
2022-05-05 14:00:00+00:00,0.16006666666666666,24.974995833333335,94.8358275,,1.15691,0.3659158333333333,
2022-05-05 15:00:00+00:00,0.16045583333333333,24.6583325,94.84999166666667,,1.6357458333333332,0.35308249999999997,
2022-05-05 16:00:00+00:00,0.15937666666666667,24.449995,94.85499499999999,,1.8641649999999998,0.35433333333333333,
2022-05-05 17:00:00+00:00,0.15994583333333331,24.2249975,94.85165833333333,,1.8749975,0.35975,
2022-05-05 18:00:00+00:00,0.15964166666666665,23.691663333333334,94.87999333333335,,1.7583333333333335,0.3674125,
2022-05-05 19:00:00+00:00,0.16008833333333333,23.349994166666665,94.91749666666668,,1.5824975,0.36874583333333333,
2022-05-05 20:00:00+00:00,0.15933583333333332,23.149999166666664,94.96166,,1.454165,0.36916583333333336,
2022-05-05 21:00:00+00:00,0.15917166666666668,22.941660833333334,94.95415666666668,,1.3516625,0.36991666666666667,
2022-05-05 22:00:00+00:00,0.1594775,22.799993333333333,94.94499416666667,,1.2683275,0.37024999999999997,
2022-05-05 23:00:00+00:00,0.1592325,22.666665833333337,94.90999666666666,,1.1908275,0.37074999999999997,
2022-05-06 00:00:00+00:00,0.15813333333333335,22.516665833333334,94.86499500000001,,1.3941658333333333,0.37083333333333335,
2022-05-06 01:00:00+00:00,0.15786999999999998,22.424994166666664,94.831665,,1.4591633333333334,0.371,
2022-05-06 02:00:00+00:00,0.15862416666666665,22.291659166666665,94.8199925,,1.0651650000000001,0.3715833333333333,
2022-05-06 03:00:00+00:00,0.15795166666666666,22.224995833333335,94.79666250000001,,1.0299966666666667,0.37233333333333335,
2022-05-06 04:00:00+00:00,0.15809333333333334,22.4083275,94.79666416666667,,1.0051625,0.368415,
2022-05-06 05:00:00+00:00,0.15825666666666668,22.641665833333334,94.801665,,0.9934158333333333,0.36166499999999996,
2022-05-06 06:00:00+00:00,0.15817416666666667,22.783326666666667,94.81916166666667,,1.0057483333333332,0.3598325,
2022-05-06 07:00:00+00:00,0.15915333333333334,22.833325833333333,94.82332666666667,,1.2374941666666668,0.3680791666666667,
2022-05-06 08:00:00+00:00,0.1602325,23.158329166666665,94.83499583333332,,1.3658291666666666,0.36599999999999994,
2022-05-06 09:00:00+00:00,0.16014833333333334,23.7666625,94.85082583333333,,1.5749958333333334,0.3624983333333333,
2022-05-06 10:00:00+00:00,0.2037783333333333,23.35,94.81,,0.963495,0.336,
2022-05-06 11:00:00+00:00,0.19345666666666667,12.666663333333332,93.96666333333333,,1.1283283333333334,0.7694983333333334,
2022-05-06 12:00:00+00:00,0.15084916666666667,12.166663333333334,93.96582916666667,,1.1320783333333333,0.7979975,
2022-05-06 13:00:00+00:00,0.15154083333333332,12.158330833333332,93.96999833333332,,1.1386633333333334,0.8045825,
2022-05-06 14:00:00+00:00,0.15131833333333333,12.166663333333334,93.96082666666666,,1.1589133333333332,0.8188325,
2022-05-06 15:00:00+00:00,0.15241666666666667,12.424995833333334,93.9566575,,1.1679116666666667,0.810915,
2022-05-06 16:00:00+00:00,0.1565675,18.174994166666668,93.96916583333332,,1.35333,0.6576658333333333,
2022-05-06 17:00:00+00:00,0.15662916666666668,21.174995833333334,93.97500000000001,,1.2991599999999999,0.5168308333333334,
2022-05-06 18:00:00+00:00,0.15716,21.04999833333333,94.15747750000001,,1.2753291666666666,0.5113308333333334,
2022-05-06 19:00:00+00:00,0.1576075,20.70833083333333,94.366655,,1.2621624999999999,0.5170816666666667,
2022-05-06 20:00:00+00:00,0.15713833333333335,20.408327500000002,94.61665916666668,,1.2440775000000002,0.519,
2022-05-06 21:00:00+00:00,0.15776916666666665,20.1749975,94.49999833333334,,1.2299125,0.5209166666666667,
2022-05-06 22:00:00+00:00,0.15675083333333334,19.9333275,94.34166666666665,,1.2199966666666666,0.5239975,
2022-05-06 23:00:00+00:00,0.1562425,19.749994166666667,94.37330416666667,,1.2154958333333334,0.5282491666666667,
2022-05-07 00:00:00+00:00,0.155775,19.633333333333336,93.97082999999999,,1.2116625,0.5305833333333333,
2022-05-07 01:00:00+00:00,0.155185,19.6083325,93.93332916666667,,1.214245,0.5327500000000001,
2022-05-07 02:00:00+00:00,0.15569333333333332,19.391659166666667,93.89082666666667,,1.2029958333333333,0.5350783333333333,
2022-05-07 03:00:00+00:00,0.15510166666666667,19.108333333333334,93.87,,1.1966625,0.5413333333333333,
2022-05-07 04:00:00+00:00,0.15552916666666666,19.041665833333333,93.889995,,1.1979933333333335,0.5443316666666668,
2022-05-07 05:00:00+00:00,0.15494083333333333,19.374995833333333,93.9224975,,1.205995,0.5366650000000001,
2022-05-07 06:00:00+00:00,0.15591666666666668,20.333331666666666,93.93166500000001,,1.2216608333333332,0.5122483333333333,
2022-05-07 07:00:00+00:00,0.15687333333333334,18.24545,93.92999909090909,,1.1837433333333334,0.5665833333333333,
2022-05-07 08:00:00+00:00,0.15300666666666665,13.1999975,93.92833166666668,,1.15608,0.762165,
2022-05-07 09:00:00+00:00,0.1533281818181818,14.40908909090909,93.926665,,1.1714116666666667,0.7139166666666666,
2022-05-07 10:00:00+00:00,0.1545325,15.841665,93.90454181818181,,1.172665,0.6509972727272728,
2022-05-07 11:00:00+00:00,0.15795166666666668,17.549995,93.87416083333333,,1.1638291666666667,0.5809141666666667,
2022-05-07 12:00:00+00:00,0.15894833333333333,18.566663333333334,93.84666083333333,,1.1766633333333332,0.5544166666666667,
2022-05-07 13:00:00+00:00,0.15890833333333335,21.358333333333334,93.82749583333333,,1.35233,0.5397483333333334,
2022-05-07 14:00:00+00:00,0.15964166666666665,23.33332916666667,93.80166166666667,,1.3447466666666668,0.46949916666666663,
2022-05-07 15:00:00+00:00,0.16185833333333333,26.441660833333334,93.73833083333334,,1.3637458333333334,0.39641333333333334,
2022-05-07 16:00:00+00:00,0.16344666666666666,25.88333,93.731665,,1.2651625,0.3791641666666667,
2022-05-07 17:00:00+00:00,0.15974333333333332,23.349995833333335,93.80832916666667,,1.2305808333333335,0.42941500000000005,
2022-05-07 18:00:00+00:00,0.15844,21.89166,93.86915916666668,,1.2314941666666666,0.46924666666666665,
2022-05-07 19:00:00+00:00,0.15648583333333332,20.966661666666667,93.88582333333333,,1.2478291666666668,0.5034958333333334,
2022-05-07 20:00:00+00:00,0.1558975,20.566663333333334,93.894995,,1.3119958333333333,0.5424141666666668,
2022-05-07 21:00:00+00:00,0.15614083333333334,20.041663333333332,93.88082750000001,,1.3325791666666666,0.5684975,
2022-05-07 22:00:00+00:00,0.15518416666666665,19.6749975,93.86333166666667,,1.35958,0.5939958333333334,
2022-05-07 23:00:00+00:00,0.15559,19.341659166666666,93.84832416666667,,1.361165,0.606915,
2022-05-08 00:00:00+00:00,0.15506166666666668,19.091666666666665,93.82833166666667,,1.33991,0.6065808333333333,
2022-05-08 01:00:00+00:00,0.15481916666666665,18.916659166666665,93.80166333333334,,1.3289133333333334,0.6081625,
2022-05-08 02:00:00+00:00,0.154695,18.791659166666665,93.78832916666666,,1.3188283333333335,0.6084966666666667,
2022-05-08 03:00:00+00:00,0.15502000000000002,18.683331666666668,93.7799925,,1.30516,0.6062483333333334,
2022-05-08 04:00:00+00:00,0.15549,18.616666666666667,93.77749166666666,,1.2910808333333332,0.6021641666666667,
2022-05-08 05:00:00+00:00,0.1545525,18.741660833333334,93.80582833333334,,1.2843291666666667,0.5944141666666667,
2022-05-08 06:00:00+00:00,0.15626333333333334,19.274996666666667,93.83082583333334,,1.2962466666666665,0.58058,
2022-05-08 07:00:00+00:00,0.15601833333333334,20.983328333333333,93.84453545454545,,1.361246666666667,0.5490791666666667,
2022-05-08 08:00:00+00:00,0.15776916666666665,22.233330833333337,93.861665,,1.2845775,0.4794158333333333,
2022-05-08 09:00:00+00:00,0.15793,22.44166416666667,93.89082916666666,,1.3273291666666667,0.4889141666666667,
2022-05-08 10:00:00+00:00,0.15736166666666665,22.233330833333337,93.91166499999999,,1.2910791666666668,0.48183249999999994,
2022-05-08 11:00:00+00:00,0.15872666666666665,22.88333,93.92999666666667,,1.3326616666666666,0.4779983333333333,
2022-05-08 12:00:00+00:00,0.159865,24.591661666666667,93.90666666666668,,1.4320808333333332,0.4637475,
2022-05-08 13:00:00+00:00,0.16139166666666666,25.2666625,93.88832416666666,,1.423495,0.442,
2022-05-08 14:00:00+00:00,0.16106416666666667,24.67499666666667,93.89416083333333,,1.3930825,0.448915,
2022-05-08 15:00:00+00:00,0.16086166666666665,26.166663333333332,93.89749666666667,,1.4106625,0.41641333333333336,
2022-05-08 16:00:00+00:00,0.1617775,26.216661666666667,93.894995,,1.3886633333333334,0.4079158333333333,
2022-05-08 17:00:00+00:00,0.16106583333333332,24.958331666666666,93.90916583333335,,1.3798325,0.4370825,
2022-05-08 18:00:00+00:00,0.1594775,22.681814545454543,93.9558275,,1.3560774999999998,0.4936658333333333,
2022-05-08 19:00:00+00:00,0.15689333333333333,21.624995,94.16081833333334,,1.3424108333333333,0.5194983333333333,
2022-05-08 20:00:00+00:00,0.15792571428571428,21.15714142857143,94.28571285714285,,1.3458528571428572,0.5369985714285714,
2022-05-08 21:00:00+00:00,,,,,,,
2022-05-08 22:00:00+00:00,,,,,,,
2022-05-08 23:00:00+00:00,,,,,,,
2022-05-09 00:00:00+00:00,,,,,,,
2022-05-09 01:00:00+00:00,,,,,,,
2022-05-09 02:00:00+00:00,,,,,,,
2022-05-09 03:00:00+00:00,,,,,,,
2022-05-09 04:00:00+00:00,0.29401,18.79999,94.12,,1.317,0.606,
2022-05-09 05:00:00+00:00,0.15542916666666665,19.216663333333333,94.13416000000001,,1.33833,0.6007483333333333,
2022-05-09 06:00:00+00:00,0.1561408333333333,20.133326666666665,94.16416083333333,,1.3504966666666667,0.5732475,
2022-05-09 07:00:00+00:00,0.156915,20.941661666666665,94.1674925,,1.3554108333333332,0.5475816666666667,
2022-05-09 08:00:00+00:00,0.15972250000000002,23.45832833333333,94.17363363636363,,1.3539036363636363,0.4704983333333333,
2022-05-09 09:00:00+00:00,0.15978333333333333,23.1999975,94.18999833333334,,1.35083,0.47491583333333337,
2022-05-09 10:00:00+00:00,0.15974249999999998,23.958330833333335,94.18416666666667,,1.3594158333333333,0.45699666666666666,
2022-05-09 11:00:00+00:00,0.15953916666666665,24.508327499999996,94.17583,,1.4913299999999998,0.4853308333333333,
2022-05-09 12:00:00+00:00,0.16230666666666668,25.88333,94.14416250000001,,1.5299983333333333,0.4589141666666667,
2022-05-09 13:00:00+00:00,0.16470833333333335,26.574996666666667,94.52581500000001,,1.5203274999999998,0.43766333333333335,
2022-05-09 14:00:00+00:00,0.1664775,27.68333,94.72499499999999,,1.5343333333333333,0.4134158333333333,
2022-05-09 15:00:00+00:00,0.168322,29.379996999999996,94.449999,,1.537898,0.376498,
2022-05-09 16:00:00+00:00,,,,,,,
2022-05-09 17:00:00+00:00,,,,,,,
2022-05-09 18:00:00+00:00,,,,,,,
2022-05-09 19:00:00+00:00,0.17536000000000002,22.5499975,94.1575,,1.3554975,0.4962475,
2022-05-09 20:00:00+00:00,0.15766583333333334,21.958330833333335,94.18166500000001,,1.3604958333333332,0.5159975,
2022-05-09 21:00:00+00:00,0.15648666666666666,21.358328333333333,94.17833166666668,,1.3464133333333335,0.5302466666666666,
2022-05-09 22:00:00+00:00,0.15758583333333334,20.974995833333335,94.16083249999998,,1.3385791666666667,0.5397491666666667,
2022-05-09 23:00:00+00:00,0.1567925,20.624998333333334,94.16416249999999,,1.3374141666666668,0.5504133333333333,
2022-05-10 00:00:00+00:00,0.15628333333333333,20.34166,94.16083249999998,,1.3445799999999999,0.5637475,
2022-05-10 01:00:00+00:00,0.15646666666666667,20.058330833333333,94.14166166666666,,1.3438316666666665,0.5724941666666666,
2022-05-10 02:00:00+00:00,0.15660833333333332,19.8499925,94.12083166666667,,1.3389125,0.5782474999999999,
2022-05-10 03:00:00+00:00,0.15677083333333333,19.674999166666666,94.11416666666668,,1.3357483333333333,0.5834166666666666,
2022-05-10 04:00:00+00:00,0.15573416666666665,19.59166666666667,94.18999166666667,,1.3305791666666666,0.58408,
2022-05-10 05:00:00+00:00,0.15717090909090908,19.709085454545455,94.13090636363637,,1.2903618181818182,0.5625390909090909,
2022-05-10 06:00:00+00:00,0.16499367346938776,21.118363571428574,94.12591244897959,,1.2931805102040816,0.5171817346938775,
2022-05-10 07:00:00+00:00,0.17562637362637362,22.08265091836735,94.13535103092784,,1.2755979591836735,0.48048897959183673,
2022-05-10 08:00:00+00:00,0.17121868131868132,22.387905934065934,94.13274208791209,,1.2851162637362639,0.475163956043956,
2022-05-10 09:00:00+00:00,0.18416166666666667,22.816661666666665,94.93329999999999,,1.275665,0.45949833333333334,
2022-05-10 10:00:00+00:00,0.17293363636363634,23.099998181818183,94.69454454545456,,1.328395,0.47108909090909096,
2022-05-10 11:00:00+00:00,0.17736666666666664,24.08888333333333,94.93666555555555,,1.4594422222222223,0.48766444444444446,
2022-05-10 12:00:00+00:00,0.16067916666666668,24.724996666666666,94.90166166666667,,1.300745,0.4174166666666666,
2022-05-10 13:00:00+00:00,0.16055583333333334,25.316662500000003,94.86166083333335,,1.3232441666666668,0.41024750000000004,
2022-05-10 14:00:00+00:00,0.16137166666666666,25.6583325,94.81415916666667,,1.3017458333333334,0.3954141666666667,
2022-05-10 15:00:00+00:00,0.16224583333333334,25.7416625,94.78909,,1.2607475,0.3813316666666667,
2022-05-10 16:00:00+00:00,0.16189916666666668,25.716665000000003,94.77249,,1.2163572727272727,0.36849916666666666,
2022-05-10 17:00:00+00:00,0.16149333333333335,25.649999166666664,94.75999833333333,,1.1849108333333334,0.360165,
2022-05-10 18:00:00+00:00,0.1609025,25.491665,94.7624975,,1.1459116666666667,0.3516666666666666,
2022-05-10 19:00:00+00:00,0.16047416666666667,25.14166333333333,94.79333000000001,,1.1266625,0.35274999999999995,
2022-05-10 20:00:00+00:00,0.16073916666666666,24.924993333333333,94.82249416666667,,1.1387458333333333,0.3615833333333333,
2022-05-10 21:00:00+00:00,0.160575,24.8166575,94.8308325,,1.138745,0.36333,
2022-05-10 22:00:00+00:00,0.15982416666666666,24.65833333333333,94.83666,,1.1249141666666667,0.36224666666666666,
2022-05-10 23:00:00+00:00,0.15939666666666666,24.508331666666667,94.80916333333333,,1.1144116666666666,0.36241249999999997,
2022-05-11 00:00:00+00:00,0.15947666666666668,24.324990833333334,94.7683275,,1.4660825,0.362165,
2022-05-11 01:00:00+00:00,0.15933583333333334,24.133333333333336,94.73916416666667,,1.8991641666666668,0.36266166666666666,
2022-05-11 02:00:00+00:00,0.15960083333333333,23.949995,94.73,,1.8008300000000002,0.36316,
2022-05-11 03:00:00+00:00,0.15943666666666667,23.791659999999997,94.7308325,,1.7141666666666666,0.3635791666666666,
2022-05-11 04:00:00+00:00,0.15870333333333334,23.666666666666668,94.74666500000001,,1.6783316666666668,0.36516666666666664,
2022-05-11 05:00:00+00:00,0.15964166666666665,23.65833333333333,94.77666,,1.6808275000000001,0.3655,
2022-05-11 06:00:00+00:00,0.15907166666666667,23.716664166666664,94.8,,1.7634141666666665,0.3695825,
2022-05-11 07:00:00+00:00,0.15976333333333334,24.199995833333332,94.77666,,1.1508275,0.3814166666666667,
2022-05-11 08:00:00+00:00,0.16055666666666665,25.149995,94.7441625,,1.2117218181818181,0.37916666666666665,
2022-05-11 09:00:00+00:00,0.1617175,25.81666416666667,94.71749583333333,,1.2422425,0.3744166666666667,
2022-05-11 10:00:00+00:00,0.16208333333333333,26.183331666666664,94.68832833333333,,1.2648300000000001,0.3724166666666667,
2022-05-11 11:00:00+00:00,0.16283499999999998,26.39999333333333,94.63166416666667,,1.2718308333333332,0.3698325,
2022-05-11 12:00:00+00:00,0.16112583333333333,26.536362727272728,94.58832749999999,,1.2636616666666667,0.3639141666666667,
2022-05-11 13:00:00+00:00,0.16263,26.48749875,94.56142285714284,,1.23224375,0.3563725,
2022-05-11 14:00:00+00:00,,,,,,,
2022-05-11 15:00:00+00:00,,,,,,,
2022-05-11 16:00:00+00:00,,,,,,,
2022-05-11 17:00:00+00:00,,,,,,,
2022-05-11 18:00:00+00:00,,,,,,,
2022-05-11 19:00:00+00:00,,,,,,,
2022-05-11 20:00:00+00:00,,,,,,,
2022-05-11 21:00:00+00:00,,,,,,,
2022-05-11 22:00:00+00:00,,,,,,,
2022-05-11 23:00:00+00:00,,,,,,,
2022-05-12 00:00:00+00:00,,,,,,,
2022-05-12 01:00:00+00:00,,,,,,,
2022-05-12 02:00:00+00:00,,,,,,,
2022-05-12 03:00:00+00:00,,,,,,,
2022-05-12 04:00:00+00:00,,,,,,,
2022-05-12 05:00:00+00:00,,,,,,,
2022-05-12 06:00:00+00:00,,,,,,,
2022-05-12 07:00:00+00:00,,,,,,,
2022-05-12 08:00:00+00:00,0.21326333333333333,27.13333,94.91999,,1.7766666666666666,0.3,
2022-05-12 09:00:00+00:00,0.21171666666666666,26.779998,94.90499,,1.2693940000000001,0.309998,
2022-05-12 10:00:00+00:00,,,,,,,
2022-05-12 11:00:00+00:00,,,,,,,
2022-05-12 12:00:00+00:00,,,,,,,
2022-05-12 13:00:00+00:00,,,,,,,
2022-05-12 14:00:00+00:00,,,,,,,
2022-05-12 15:00:00+00:00,,,,,,,
2022-05-12 16:00:00+00:00,,,,,,,
2022-05-12 17:00:00+00:00,,,,,,,
2022-05-12 18:00:00+00:00,,,,,,,
2022-05-12 19:00:00+00:00,,,,,,,
2022-05-12 20:00:00+00:00,,,,,,,
2022-05-12 21:00:00+00:00,,,,,,,
2022-05-12 22:00:00+00:00,,,,,,,
2022-05-12 23:00:00+00:00,,,,,,,
2022-05-13 00:00:00+00:00,,,,,,,
2022-05-13 01:00:00+00:00,,,,,,,
2022-05-13 02:00:00+00:00,,,,,,,
2022-05-13 03:00:00+00:00,,,,,,,
2022-05-13 04:00:00+00:00,,,,,,,
2022-05-13 05:00:00+00:00,,,,,,,
2022-05-13 06:00:00+00:00,,,,,,,
2022-05-13 07:00:00+00:00,,,,,,,
2022-05-13 08:00:00+00:00,,,,,,,
2022-05-13 09:00:00+00:00,,,,,,,
2022-05-13 10:00:00+00:00,,,,,,,
2022-05-13 11:00:00+00:00,,,,,,,
2022-05-13 12:00:00+00:00,,,,,,,
2022-05-13 13:00:00+00:00,,,,,,,
2022-05-13 14:00:00+00:00,,,,,,,
2022-05-13 15:00:00+00:00,,,,,,,
2022-05-13 16:00:00+00:00,,,,,,,
2022-05-13 17:00:00+00:00,,,,,,,
